id,pred
1694,1.0399884
13773,0.97149503
1536,1.0041072
11644,0.8875681
12589,1.0190122
8241,1.0357587
4487,0.9132453
13077,1.0312095
3540,0.8939266
417,0.9293523
8370,0.8980993
6009,0.8852097
12075,0.90978605
2293,0.94382674
14000,0.89851165
12414,0.9228856
7895,1.1708976
13933,0.9358256
8150,0.976283
1304,1.159462
9083,0.9730422
512,0.8834427
11704,0.9323975
2654,1.0910492
11397,0.8917421
12331,0.90110093
781,0.9549831
6279,0.91646516
10265,0.87794715
14256,0.87794715
12685,1.0334206
4188,1.067612
5834,1.1050861
10452,0.9881196
9558,0.9167212
7797,1.1009935
7456,0.9556496
3525,0.91760904
10770,0.87794715
1710,1.0808015
10237,0.90260553
8931,0.8874455
6834,0.9108714
4106,0.8817323
1621,1.6257179
7976,0.9719055
4182,0.9106489
3468,0.975166
1859,1.0563083
9974,0.9474344
1472,0.9251785
503,0.9118248
8557,0.9118248
7709,0.87794715
8346,1.2252922
33,0.9356189
1398,1.0515018
7110,0.926761
65,0.93678534
11861,0.89364165
1955,0.95712173
2217,0.9118248
11510,0.9283035
11828,0.9364424
4745,1.0342903
6855,0.93628496
11488,1.0020419
13692,1.0807552
13746,1.0833186
3466,0.98531514
14025,0.89038795
1297,1.0157368
3480,0.88585687
13490,0.9009431
3825,0.97727287
5413,0.9291398
7601,0.9276499
5762,1.067216
2240,1.0069009
12882,0.9105865
2881,0.9279705
5908,0.9165053
2500,1.0360341
10338,0.93561083
1618,1.0023913
7037,0.92704546
1970,0.89396393
11792,1.810044
85,0.9427902
13347,1.0552454
1157,1.0133798
9272,0.9037787
1308,0.898658
13547,0.96520066
8200,1.0037026
12348,0.9215145
7279,0.93477535
5321,0.9123018
812,1.0125569
3137,0.9129004
11358,1.3055747
9148,0.9574518
1356,1.006844
2142,1.2804875
11678,1.0160115
13832,0.90076154
9463,0.97441024
5433,0.91588575
8934,0.9134774
4675,0.98764396
7297,0.9192799
6468,1.0119209
135,1.2678952
6193,1.0981658
12757,0.8901186
11692,0.9902611
3993,1.0477847
11922,1.0873327
14379,0.9201881
11226,0.91982555
3081,0.9773669
7046,0.9384909
10647,1.1063697
1365,1.008563
8807,1.0200659
10717,0.96403193
14853,0.9170553
2595,0.8967025
5888,1.2648005
10656,1.5968075
10881,0.878592
5891,1.0423062
6870,1.2933404
1752,1.157532
4308,0.9154159
7198,0.9063886
4124,1.0723913
6738,0.9733603
3386,0.94638675
4995,0.9460316
6544,0.89793295
3713,0.9293523
12947,0.966555
11565,0.9490377
6914,0.9247811
14904,1.0335604
12767,1.1019497
9940,1.0592841
4206,0.934272
5229,0.96444464
9072,0.9060675
6706,0.9290279
14369,0.9293523
8226,0.8871582
3191,0.9118248
4864,0.9400805
7632,1.0593605
1045,1.5648825
10369,1.7706156
3085,0.89136374
10882,0.961651
11203,1.2997744
2601,1.2398465
12694,1.0009754
4438,0.89851165
4970,0.88541955
1089,0.9443791
1442,0.87794715
14516,1.0331372
13127,1.0689825
9360,0.97864795
14837,0.95600086
10666,0.9810554
12250,1.0883688
8965,0.91576463
6268,1.0189308
13817,0.96501505
14996,0.91832244
6867,0.9215464
13845,0.9254724
5082,0.87794715
4056,0.93586713
13161,1.1084137
550,0.91142464
14088,0.89883894
7290,0.97284013
2058,0.9167948
4868,1.1058204
11199,0.87794715
708,1.1785779
15022,1.1038882
1573,0.9357052
13998,0.9118248
9820,0.8935864
7878,1.0327423
12884,1.0107979
3946,0.87794715
4059,0.89410573
8549,1.6242335
4657,0.9078234
4986,0.9195578
989,0.96813273
1092,0.9976117
3762,1.3272171
207,0.99204993
1899,0.8989354
11327,0.9128509
2103,0.93548137
6014,1.0283607
13656,0.9774233
2001,1.133573
2465,0.87794715
12746,0.89833015
1191,1.2941203
10802,0.9161023
7085,0.89499533
12514,0.88570064
11278,1.0218041
11917,0.9383392
2964,0.96053076
4735,0.91444945
12015,0.93079406
9100,0.971627
7111,0.93657506
13737,1.2194667
4783,0.9385133
12763,1.0592301
3279,0.9140132
1429,1.0326984
14921,0.9529114
6454,0.89106286
3461,0.91264296
2755,1.0416291
529,0.9293523
6081,1.0063027
1628,0.9348367
7967,1.1179001
1538,0.957269
4826,0.9451304
12962,0.94468856
9614,1.0716271
13424,0.94753885
10929,0.9118248
7374,0.89826274
2170,0.9674494
3006,0.9888726
5007,0.89854634
8296,0.9962299
11212,0.97551495
4524,0.90597236
12430,0.91634405
9301,0.8967064
13251,1.0817051
14597,0.9653156
155,0.95521474
1318,1.0485523
13427,0.8888795
976,1.1815586
15051,0.9505268
10405,0.9118248
8785,0.9016831
11713,0.9338087
8914,0.888933
4858,1.5551786
7902,1.2695043
8529,0.93017155
3351,0.88251364
3841,1.0382841
12344,0.9764849
10107,0.87794715
6808,1.2352893
2369,1.0711614
9861,1.027727
14699,1.1024193
3026,0.8990283
5956,0.9977011
11449,0.9491335
14961,1.0053943
3887,0.9400527
6023,0.9624366
925,0.9034173
14040,0.9776571
13220,0.9500345
8323,0.9196262
11055,1.3226377
9520,0.91182935
10809,0.88893294
2879,0.89829123
4133,1.0061541
7247,0.9118248
14600,0.90867776
10218,1.3346629
2099,0.8890848
9091,0.97614443
10607,0.9183652
14174,0.89286935
4005,0.92081124
11864,0.9218552
7564,0.89851165
7006,0.88276815
771,0.92076266
10546,1.6031601
8171,1.0320756
7355,0.87794715
13184,0.956172
6378,0.90001494
1419,0.8966892
1908,0.97050846
9074,0.9351866
6783,1.0414975
12001,0.92068267
6577,1.0513587
4385,0.8931973
7770,0.9753229
12074,0.92572385
1533,1.1308155
14534,0.8819775
11473,0.91957927
3725,0.9420961
11179,0.88751817
5859,1.0836766
643,0.8855981
14945,1.1681669
7040,0.9491577
10803,0.8974362
14964,0.98546666
5748,1.151741
3056,0.9013909
11503,0.91033626
9594,1.0859658
13904,0.9825234
13265,1.3149898
14521,0.9009311
1311,0.93921113
9651,1.2858763
8147,0.94345206
7619,0.87794715
8417,0.9118248
5971,0.87794715
171,0.8850237
397,1.0169785
13134,1.1291757
9987,0.8927826
9161,0.8793612
13196,0.92497575
2650,0.8870852
1880,1.148882
11388,1.2262812
9364,1.064572
4643,0.92671764
5790,0.886298
13708,0.89851165
7587,1.2365787
9955,0.9391584
14119,0.90299785
279,1.159462
1344,1.048536
8288,0.9263134
8612,0.8996214
13534,0.9883379
2838,0.97171104
10512,0.894263
10164,0.9785947
3432,0.9824647
4843,0.964701
11395,1.0031366
2692,1.0481142
3420,1.0143521
4452,1.1899883
7479,0.88611376
5259,1.0672902
4014,1.0853344
14633,0.9328934
2672,0.9190678
8979,0.90773
6443,1.0237721
14660,0.8967025
10256,0.9936454
13418,0.9742713
3401,1.0225885
5934,1.1662394
1961,1.0809302
2522,1.0235021
12129,0.89244056
4398,0.9406329
9860,1.0959787
13173,0.87794715
4190,0.9189863
9303,0.96024644
10787,0.9118483
6451,0.9331177
1750,0.8892168
13126,0.9049963
7959,1.02542
4184,0.922313
10312,0.90433687
12537,0.9153198
11027,1.0512959
7826,0.9932212
7925,0.9475182
11847,0.9293523
10628,0.9784756
7929,1.1497121
4586,0.9056286
4848,0.92597544
10967,1.1082944
12393,0.8964901
12114,0.9118248
634,0.9437593
13182,1.1546159
2096,1.1142617
5031,0.9273365
10311,0.968729
35,1.0372643
6178,0.91017544
5222,1.0144365
8754,1.2359611
80,0.9579797
7194,0.8996328
1612,0.89600015
5398,0.8928237
13680,1.2103666
1292,0.9577885
9862,1.0530396
5846,0.9384171
2604,1.0554574
14543,0.93736386
5267,0.9404636
27,1.0430446
50,0.8855349
3490,1.0054493
11538,0.9072075
10030,0.91583115
8253,0.94071287
13241,0.88731015
6746,1.0930963
12108,0.94755316
10300,1.0272655
14834,0.87794715
11995,0.8925917
3260,0.9369904
7534,1.1403677
5414,0.97635126
2541,0.89309937
9798,0.89699835
14915,1.0173883
1027,0.9469153
1459,0.9076245
13911,0.9460975
11225,1.0167764
4683,1.0488857
2817,0.87794715
3409,1.0940363
7990,0.8988192
14061,1.0862919
14203,0.91782194
8959,0.9255164
14087,0.9190846
10602,0.9370054
8322,0.9702247
5739,0.92752355
5390,1.294035
14965,0.90956783
7581,0.89263684
13453,1.0011259
1056,0.969388
5875,0.9501523
8291,0.87794715
11162,1.0137581
7837,0.8889156
3209,0.95918727
3051,0.9926065
10976,0.9603726
4736,0.9015162
10523,1.1086959
9563,0.9216739
7778,0.979233
829,1.0485747
10538,1.0321583
1744,0.88718426
2175,1.0226526
421,0.9293523
8751,1.0284469
14293,0.95149064
4909,0.95527226
13055,0.90229213
2232,0.91297305
965,0.9118248
10431,0.91955996
12914,0.9060854
5086,0.9363472
6573,0.9410635
7991,1.058455
11860,1.0306599
2837,0.99431574
2085,1.0256668
6563,0.8798709
3898,0.9118248
5765,0.945667
4645,0.9141168
2727,0.9118248
10558,0.96865094
14747,1.1029925
13554,0.92280227
14015,1.0499809
10834,0.9050351
9233,0.9548032
13893,1.0173883
8830,0.88951534
2845,0.9118248
8949,0.8924196
6034,0.95190734
7338,0.89005464
6213,1.0508043
11841,0.8885561
9560,0.9482853
6124,0.9996866
10208,0.88676775
8465,0.92852604
9892,0.8858097
11123,1.0386316
5760,0.9450935
5008,0.9841684
10898,1.0898886
8153,0.91309106
10144,1.0402344
4759,0.9080646
737,0.9300746
12341,1.0115896
11594,0.93744594
8896,0.9296885
9030,0.960017
4459,0.9556809
10202,1.0600517
6841,1.0864801
9532,0.9567283
10653,1.1544037
6724,0.8858514
2640,1.1471648
5751,0.89311564
12355,1.0637983
7948,0.8926223
8605,0.89851165
13236,1.0213282
9246,0.90015006
7245,0.9963839
12847,0.89599085
4662,0.9901328
1213,1.0935204
7284,1.1249927
2536,0.9368032
1407,0.9827118
5475,0.9722594
7482,0.98341936
8938,0.96872187
8911,1.1140397
6113,1.2133958
10046,0.93542224
14936,1.0745647
5266,0.9520869
10662,0.9915317
11248,1.0974236
10938,1.2638959
9261,0.9633973
8182,0.98869026
6028,0.94055796
258,1.0277481
14329,0.87899
4411,0.9041088
12278,1.0383569
14842,0.89851165
10151,0.96607924
4073,0.96378183
10254,0.9608886
4283,1.1312869
9805,1.0262915
3,0.93155706
7667,1.0195379
7650,0.94656324
13480,0.88803804
11342,0.9707232
3764,0.93437356
6963,0.88800967
4804,1.1259466
15032,0.87794715
12227,0.9833552
3417,0.91772497
1979,1.0017644
2711,0.9597806
5688,1.1654634
2413,0.89056337
10376,0.87794715
9278,0.8932701
9832,0.89851165
12811,0.87794715
6913,0.93618006
2487,0.9319884
568,1.0919267
11606,0.9343606
12797,0.9118248
6898,0.98066545
11697,0.96668994
11750,0.92322594
545,0.87794715
5935,1.0601571
6686,1.0632629
3325,1.0748385
7944,0.87794715
1818,0.9299923
574,0.9138383
7807,0.9849605
940,0.9094135
13678,1.0711555
4975,0.8973327
5191,0.87794715
1200,0.9483144
142,1.0241759
5016,0.9238415
11025,0.9831201
13183,0.89629495
2342,0.8922429
10110,0.87794715
10037,0.903806
5471,1.0469167
6731,0.91267717
13313,0.88012105
6676,0.92050254
1008,0.93101573
11230,0.9456781
549,0.9571569
851,1.0204676
3876,0.9601653
1444,0.891368
1706,0.983124
14975,0.9154791
10135,0.87891054
2712,1.3711548
1136,0.9118248
11720,0.9105225
2816,0.91686875
10827,0.99996233
11315,1.0594811
9785,1.0802084
5799,1.0047333
4599,1.0222278
11790,0.9488436
1476,0.9357943
1068,1.0622356
3070,1.1419109
11774,0.9146751
1507,0.89136463
3832,1.2117603
13398,0.941127
8525,0.93816006
5940,1.0596484
893,0.8888677
10988,0.97287774
1417,1.0287368
1545,0.89574003
13915,1.0442034
14873,0.9308545
4585,0.9265827
12678,1.0308042
2495,0.8892168
5156,1.0446743
1443,0.999305
2921,1.158877
329,0.9124656
427,1.0982736
14878,0.9644911
3052,0.92956877
8436,1.0213175
5041,0.87794715
9147,0.9118248
11999,0.90597236
8782,0.88950384
10540,0.9849901
4629,0.9118248
1910,1.1808977
9066,0.8814364
7617,1.2218663
13632,1.0203586
10443,1.076935
13526,0.9542787
8314,0.944785
5088,0.904777
13822,1.1002076
11729,1.0090407
738,1.0333756
6473,1.1680562
14492,0.8999846
6688,0.90762794
13111,1.0281807
3928,1.0340282
9467,0.8826925
8117,0.9713251
15019,1.0912337
671,0.96206665
14283,1.0797312
13920,0.88335276
11850,1.0611405
4280,0.9184457
13403,1.1573367
1203,0.9457722
5883,0.88802
804,0.9626747
10458,0.88394785
2496,0.9118248
4659,0.885092
9474,0.88585687
8863,0.9673914
4146,0.9767781
11591,0.9022266
13473,1.2247231
11569,0.88676274
7162,1.0531871
2304,0.92796105
4477,1.0172668
11050,0.9074706
11562,0.89851165
7058,0.9621004
14903,0.948995
4919,1.1370491
1414,1.0223029
6832,1.0576879
15059,1.0897768
991,0.92602587
13355,0.9860857
14309,1.016983
6067,0.9070536
1996,0.92989445
10137,1.0336267
2752,1.2390369
598,0.9905733
8,0.9044576
13009,0.99207515
10786,1.0491911
14674,0.9251822
4980,0.9633701
1952,0.8796392
5634,0.8851249
7958,0.9118248
2979,0.8788723
7528,0.8785339
6262,0.92977345
6656,0.92140484
14797,0.93481976
723,0.8918889
11549,0.8951964
11239,0.9127063
13036,1.0809302
14442,0.8994192
8341,0.9293523
3479,1.001713
11008,0.9257295
8742,0.9040891
3985,0.89879966
4729,1.0648593
9036,0.9366978
960,0.8972049
9654,0.99571246
3662,0.9943784
404,1.1149976
12435,0.960746
6055,0.9070265
13948,0.996202
11584,1.0787681
816,0.9129654
12754,1.1736782
5405,0.89851165
11712,0.8832909
10730,1.0407007
12930,1.0225165
6253,0.8887187
14527,0.94189
6515,0.95624
7361,0.9999163
12523,0.9587669
12089,0.9811764
12441,0.9917962
2603,0.95519704
9108,0.9988743
5754,0.8907861
6168,0.87794715
206,0.97714233
11817,1.2717347
8251,0.91866606
8517,0.9549831
12112,1.1014047
12733,1.1292608
2553,0.89851165
9315,0.92463374
3939,1.1676779
12738,1.015385
14930,0.9581076
7980,1.049351
10855,0.9015213
4884,0.9146023
8047,1.1894546
13317,1.0736909
2388,0.89699835
15076,1.01109
7043,1.2931498
4082,0.92079353
1315,1.1561308
6941,0.97769207
8280,0.90591705
48,0.8930544
168,1.0258943
1440,0.89910257
4071,1.032576
7554,0.91209686
2525,1.2434318
1177,0.9790906
14900,0.9182145
5976,0.9153932
14449,0.91666645
774,1.117271
3295,1.141309
10489,0.9413264
13641,1.0190715
7966,1.1508217
5210,1.3227644
7409,0.8837934
10394,0.93056756
3642,1.0541105
9761,1.1594591
13163,0.91166574
8389,0.9482865
13668,0.9050732
13963,1.0509715
4516,0.9193455
9838,1.2958598
6076,1.0212036
4639,0.91950047
1698,0.9537516
10747,0.9821141
6181,0.9587786
4313,0.9026346
5734,0.8933226
1743,0.88229173
1471,0.90286404
2632,0.87794715
9780,1.1028495
8816,0.94199336
3250,1.0149693
9466,1.0553677
6504,0.93736106
5394,1.0892862
9346,0.991318
5937,1.014329
7213,1.2093714
5835,0.8981062
252,0.89824164
8427,0.9811609
2086,0.8906916
1406,0.95274544
8290,0.9706787
3082,0.91533446
11758,0.98422766
4703,0.959708
6311,1.0568361
780,0.8977631
1248,1.2941203
1506,1.4022729
14451,0.9645553
8508,0.8810137
10310,0.89783907
13151,1.0698243
7744,0.9451824
9672,1.0333197
8715,1.003221
5325,0.9699658
6966,0.9459964
3673,0.9426807
3457,0.9079423
8518,1.1206853
11172,0.87794715
7193,0.8812053
7353,0.9389241
3842,0.9586218
12650,0.9540281
2758,0.88676274
5238,0.9155744
7994,0.8798709
8492,0.9493383
3947,1.0045451
13083,1.2303079
7190,0.9609136
7845,1.5334951
11195,0.97022486
6349,0.9308198
1874,0.8988997
3903,0.8902803
1167,0.9451654
3359,0.96555007
9509,1.003444
846,0.87794715
3230,0.89430463
10382,0.9774462
4525,1.2528191
10095,0.8836685
7975,0.8946886
10910,1.2145758
6994,1.0541794
8376,0.9688243
4003,1.0663688
9697,0.9226377
8570,1.1530869
3974,0.91356665
4888,0.90582144
12044,0.97830844
6583,0.89957994
8360,0.9546302
1774,1.0099326
1646,0.89851165
9085,0.94771314
7688,0.931129
7571,1.2642914
14517,1.3271627
1501,0.9885807
3294,0.8902743
646,0.91848445
11521,0.9514475
1909,0.96553636
8662,0.9472817
4492,0.9332997
13364,0.9446682
8167,0.89699835
1487,0.9171719
7476,0.93365866
13935,0.87794715
13617,0.87794715
14374,0.90597236
13092,0.88598084
12921,1.0126785
14606,1.0573846
6729,1.1795276
3869,0.9118248
4431,0.99599636
7267,0.87794715
6978,0.8846052
3892,1.0511343
12643,0.90687954
13790,1.0083548
12561,0.87961936
5411,1.2293823
9639,1.352257
13983,1.1224451
6921,0.9489123
8212,0.87794715
7316,0.9118248
3970,0.883233
13309,0.90414476
14067,0.9692079
2229,1.623287
7654,1.0264363
2778,0.9788603
2562,0.9600979
10970,0.8801004
6328,0.9276146
7801,0.93011856
10387,0.88950384
13958,0.9007482
11188,1.0507855
4867,1.0313361
2504,0.9579897
1903,0.88615286
11076,1.115274
5038,0.95804065
593,0.91299117
6567,1.013584
5046,1.0730159
12471,0.9267577
7661,0.90614736
7244,0.98312396
493,0.93140066
12880,1.1436002
10931,0.92366207
680,0.9230361
5432,0.94519913
309,1.0126373
1267,1.0599836
13435,0.9130997
13015,0.9986546
12715,1.1201884
11092,0.89851165
202,0.87794715
7076,0.9608769
8674,0.9938447
4892,0.9647777
3305,0.9217335
9886,1.0202649
2188,0.962618
11098,0.9833552
3376,1.0705028
8053,0.88793916
13671,1.2843252
4693,1.1149908
13463,0.9126092
11965,0.98873127
12055,0.97648203
13020,1.0962752
12102,0.87794715
5617,0.9118248
7575,0.9900038
4815,0.89336836
13226,0.89476764
4295,0.9517978
14118,0.87794715
11180,0.9182145
11042,0.92567277
11630,0.93345404
1784,1.020403
4918,0.8869773
14254,0.98435813
1101,1.0708501
6340,1.0452641
11337,0.87794715
13249,0.8963156
175,0.9998376
12781,0.880268
5294,1.0006107
2796,0.88409907
322,0.90972364
7107,0.9187195
12109,0.93372226
10807,0.93659776
14402,0.91268814
6693,1.3227842
5954,0.9647143
10059,0.9811397
4705,0.93195117
14150,1.0200485
8433,1.04399
2989,0.95047927
467,1.0683521
1548,1.6031601
6084,0.9453988
8945,1.296912
9635,1.0018299
9946,0.87794715
5850,0.9118248
6501,0.95133686
6044,0.9183314
7602,0.9546302
2215,0.92512476
6212,1.0257095
787,1.1788454
1517,0.9928977
10815,0.88779986
7766,1.2025609
7069,0.9632824
1041,1.2248359
5640,0.9393542
13736,1.195886
386,0.87971175
10373,1.0549054
10637,0.954321
1692,0.9307601
14787,1.0650154
11596,0.9413725
14820,1.0307806
215,0.8819775
14457,1.1478429
4637,1.026398
9577,1.1138434
13123,0.90235627
638,0.8826983
10609,1.0228188
7962,0.9012327
8352,1.2659774
7498,1.1745555
10866,0.9228077
11517,0.92776334
799,0.9364043
10674,1.0590204
6902,0.99224395
569,0.881672
14163,1.1577885
13544,0.97189534
2478,0.87794715
14278,1.0978775
12231,1.0281383
5741,0.8936707
4049,0.8918116
8956,0.87794715
4974,0.9076659
10764,0.9565244
9548,0.88536274
742,1.0850623
14562,0.8904768
571,1.0901344
719,0.91821057
10303,0.89430696
8372,0.89880604
14708,1.0960151
14007,1.0297902
12184,0.99223053
4230,0.9404301
7217,0.9255589
9176,1.0076663
10930,0.87794715
7129,1.016346
10596,1.105351
483,0.99655986
5928,0.89975196
6651,0.92369604
4536,0.93990105
7458,1.0493724
2502,1.2206036
1112,0.90858275
1436,0.8965463
12088,1.0546342
4779,1.5186207
2287,0.8930122
13838,0.9040442
5131,0.90717185
7050,0.89783907
10948,0.9118248
5136,1.0205274
9035,0.89851165
6218,0.89851165
9340,0.9384171
9719,0.9821348
96,0.9008026
452,0.9478122
3284,1.016057
3299,0.9052583
4024,1.014329
8234,0.9207505
14096,1.0539341
6125,1.159462
8287,1.0636213
14490,1.3227842
9126,0.87794715
5396,0.87794715
9991,0.9023437
7054,1.1499276
9073,0.881558
12838,0.9280193
8357,0.9540899
3512,0.9788457
8983,0.93958426
10683,0.89357615
5725,0.9061428
12830,0.9457722
14501,0.89851165
14972,1.0218279
5991,0.9084635
7315,0.87794715
12450,1.7835991
2925,1.2611667
2575,0.99409133
69,0.8962683
5195,0.94733804
1599,0.87794715
918,0.94536495
9806,0.9615794
402,0.907335
2386,1.0090798
7977,1.1766725
14363,0.92198884
10927,0.92048764
2724,0.9240494
3796,1.0162605
8071,1.1085429
10123,0.8842586
2847,1.115482
11455,0.9118248
6992,1.0998251
5488,1.0569061
12958,1.0176057
2932,1.1270806
8523,0.9119388
7701,0.9357935
14120,0.87794715
2403,0.90907454
14367,1.078295
