id,pred
10662,1.3479003
11248,0.8469232
10938,0.8039588
9261,1.0819077
8182,0.76756114
6028,0.8266884
258,1.2369186
14329,0.94648033
4411,1.033668
12278,1.1480504
14842,0.84549385
10151,0.77476394
4073,0.8661061
10254,0.66771394
4283,0.95764714
9805,0.9542423
3,0.6342939
7667,0.99642164
7650,1.2327274
13480,0.8492183
11342,0.73171896
3764,0.62402433
6963,0.7059025
4804,1.170463
15032,0.92847264
12227,0.9585224
3417,1.0029126
1979,0.8384304
2711,0.7970877
5688,1.2293438
2413,0.56813794
10376,0.70517164
9278,1.2231588
9832,0.77765507
12811,0.5726438
6913,0.6966744
2487,1.2817827
568,0.79881346
11606,0.9711377
12797,1.0836304
6898,1.00332
11697,1.2761313
11750,0.6206825
545,0.6820844
5935,1.2539588
6686,1.0110015
3325,1.278905
7944,1.2328922
1818,0.7717877
574,1.0483397
7807,0.74181134
940,0.62660295
13678,0.9276143
4975,0.5369492
5191,0.48481134
1200,1.1358258
142,0.995027
5016,1.0782686
11025,1.1096617
13183,0.7003905
2342,1.2732111
10110,0.87007695
10037,1.0613705
5471,1.2109116
6731,1.3696328
13313,0.82591
6676,0.61920434
1008,0.47673535
11230,1.0900205
549,0.97969514
851,0.96707684
3876,1.273039
1444,1.1756461
1706,0.805673
14975,0.7094091
10135,0.72798175
2712,1.5855391
1136,0.9375599
11720,0.8354312
2816,1.1878296
10827,1.5939754
11315,0.84515667
9785,1.2826968
5799,0.56504345
4599,0.84978515
11790,0.76417357
1476,1.3665829
1068,0.877364
3070,1.5068274
11774,0.7625578
1507,1.2631203
3832,1.5783898
13398,0.68639076
8525,0.5132715
5940,1.3778234
893,0.7267316
10988,1.2640368
1417,1.0672836
1545,1.2094598
13915,1.1256312
14873,0.9096523
4585,0.6971672
12678,0.9486056
2495,1.1825497
5156,1.0052001
1443,1.0698681
2921,1.0016779
329,0.79665154
427,1.1091028
14878,0.77810913
3052,0.67408806
8436,1.0137742
5041,1.0322002
9147,0.86255944
11999,0.72187716
8782,1.0086013
10540,0.8456605
4629,0.9346568
1910,1.5294375
9066,1.1349422
7617,1.069981
13632,0.72162265
10443,1.2425588
13526,1.074067
8314,0.9630457
5088,1.2684387
13822,0.8588987
11729,1.2736053
738,0.843299
6473,0.7306469
14492,0.82183605
6688,1.0952724
13111,0.90569717
3928,0.9204785
9467,1.0998759
8117,0.86677593
15019,0.544887
671,0.8591866
14283,1.0353881
13920,0.9439978
11850,0.6970008
4280,1.0992507
13403,0.8415984
1203,0.7310797
5883,0.71556944
804,0.94443816
10458,1.4416792
2496,0.83492315
4659,0.88113093
9474,0.7618503
8863,0.88542366
4146,0.83754766
11591,0.92928046
13473,1.6257397
11569,1.0446036
7162,1.138712
2304,1.4691781
4477,0.7329671
11050,1.0471529
11562,1.053605
7058,0.80570203
14903,1.2397406
4919,1.0782611
1414,1.1267246
6832,0.94547755
15059,1.1714158
991,0.7465942
13355,1.2392751
14309,0.6265967
6067,1.2303346
1996,1.1195492
10137,0.44702387
2752,1.3314711
598,0.98106617
8,0.6403989
13009,0.72073215
10786,0.6212954
14674,0.58356786
4980,1.3321353
1952,1.1034186
5634,0.9184479
7958,1.4101515
2979,0.6218327
7528,0.5094662
6262,1.1920733
6656,1.0668905
14797,1.0987314
723,0.77007437
11549,0.5419425
11239,1.0135473
13036,1.0131141
14442,0.62259126
8341,0.9580863
3479,0.95656544
11008,1.1602446
8742,0.90697855
3985,1.0123667
4729,0.8373831
9036,0.9072277
960,0.7280876
9654,1.0479331
3662,0.8794627
404,1.2897625
12435,0.5726078
6055,0.5228886
13948,1.1634896
11584,1.3522571
816,0.6117786
12754,0.82352674
5405,0.9014909
11712,0.5229694
10730,1.0105194
12930,1.01483
6253,0.6585239
14527,0.8071958
6515,0.37227648
7361,0.92569727
12523,1.2458477
12089,0.8736283
12441,0.902937
2603,0.7272685
9108,0.6974736
5754,0.9347746
6168,0.51385504
206,0.87110776
11817,1.1222991
8251,1.0693057
8517,1.1215456
12112,0.62447655
12733,0.9659757
2553,1.3574904
9315,0.8664257
3939,1.3028238
12738,0.7349601
14930,1.0112524
7980,1.476331
10855,0.84489113
4884,1.133495
8047,1.7301222
13317,0.68501455
2388,1.149327
15076,1.4605931
7043,0.69262314
4082,1.1496542
1315,1.435528
6941,0.6123866
8280,0.64997363
48,0.5738715
168,0.9324487
1440,0.9358566
4071,1.0433587
7554,0.89109397
2525,1.3265556
1177,0.75772244
14900,0.56020755
5976,0.92402864
14449,1.0720509
774,1.3341657
3295,1.171177
10489,1.0188553
13641,0.5628768
7966,1.5740737
5210,0.79090846
7409,1.0072857
10394,1.002445
3642,0.9192118
9761,0.64284086
13163,1.0487171
8389,0.8164845
13668,1.0830218
13963,1.2758045
4516,0.84349227
9838,1.3617748
6076,1.2686348
4639,0.41879714
1698,0.7871371
10747,1.0987625
6181,1.098149
4313,0.5574081
5734,0.776365
1743,0.88022214
1471,0.7436664
2632,0.9412733
9780,0.6957535
8816,0.8042682
3250,0.79298365
9466,1.4130093
6504,1.1453553
5394,0.9868262
9346,0.717481
5937,1.1948415
7213,1.3639948
5835,0.4198988
252,0.6659115
8427,1.1098218
2086,0.8214912
1406,1.1930269
8290,1.1269991
3082,1.1209755
11758,1.0866611
4703,0.6560886
6311,0.8669463
780,0.6027413
1248,1.288039
1506,1.214027
14451,0.5645509
8508,0.7611755
10310,0.61488175
13151,1.3742983
7744,0.96635514
9672,1.445689
8715,0.99696165
5325,1.0247658
6966,1.1965115
3673,0.4404971
3457,0.78937864
8518,0.6210286
11172,0.6900729
7193,0.842189
7353,0.8787483
3842,0.8247572
12650,0.8061838
2758,1.1549674
5238,0.86579233
7994,0.80661005
8492,1.1838136
3947,0.6446338
13083,1.1797932
7190,0.8910455
7845,1.2663982
11195,1.0824808
6349,0.8495185
1874,0.80987674
3903,0.9350609
1167,0.9448571
3359,0.90235764
9509,1.1655712
846,1.1846186
3230,1.0006868
10382,1.0446228
4525,1.3653176
10095,0.6938701
7975,0.772422
10910,1.4793485
6994,1.1990057
8376,1.0245804
4003,1.4379278
9697,1.0157961
8570,1.119756
3974,0.95460254
4888,0.72941965
12044,0.90132034
6583,0.5894075
8360,0.54234666
1774,1.1633177
1646,0.90674764
9085,1.0183384
7688,0.66115105
7571,0.80025893
14517,1.2749894
1501,0.9393839
3294,0.921737
646,0.8443076
11521,0.7546635
1909,0.74641013
8662,1.271984
4492,0.8563425
13364,0.5271961
8167,0.48325032
1487,0.92945737
7476,0.71897084
13935,0.6984648
13617,0.54167676
14374,0.78288716
13092,0.8606605
12921,0.7674295
14606,0.9784968
6729,0.4903528
3869,0.6301424
4431,1.5486068
7267,0.8505598
6978,0.6489108
3892,1.2169188
12643,0.94408464
13790,0.97670835
12561,1.0978441
5411,1.4761539
9639,1.0317647
13983,0.74655336
6921,1.0307374
8212,0.5283882
7316,0.6897344
3970,0.8638726
13309,0.8685618
14067,0.54596394
2229,1.7696021
7654,0.8717783
2778,0.8239762
2562,0.47020543
10970,0.7828464
6328,0.5620259
7801,0.9762682
10387,0.79747444
13958,0.99243504
11188,0.66227716
4867,0.564177
2504,1.2631043
1903,0.82180685
11076,1.3031726
5038,0.6543439
593,1.0854226
6567,0.9864844
5046,1.3483641
12471,0.838827
7661,1.0752853
7244,0.6713963
493,0.9622145
12880,1.0174903
10931,0.75886744
680,0.9060172
5432,1.4455688
309,0.82958955
1267,1.1910263
13435,0.7009892
13015,1.0721263
12715,1.0937495
11092,0.35399622
202,0.41256708
7076,0.943034
8674,0.987559
4892,0.7528351
3305,0.5978517
9886,0.57977706
2188,1.3308603
11098,0.85302967
3376,1.0260237
8053,0.55320215
13671,0.9667264
4693,1.4260223
13463,0.94649166
11965,1.0903031
12055,1.2231828
13020,1.1969063
12102,0.51379174
5617,1.0764357
7575,0.5513136
4815,1.0226898
13226,0.8137731
4295,0.7057593
14118,1.3288175
11180,0.61471575
11042,1.0121832
11630,1.0846311
1784,1.0228866
4918,0.77389246
14254,0.70811373
1101,1.0884935
6340,0.6452148
11337,0.93461275
13249,0.6414553
175,1.2740964
12781,1.1591974
5294,1.0815932
2796,0.71992725
322,0.51996493
7107,0.5210625
12109,0.83572227
10807,0.5942146
14402,1.0165752
6693,1.0717533
5954,0.92117417
10059,0.81916326
4705,0.9004717
14150,1.5245231
8433,1.0661098
2989,1.1873229
467,0.6505579
1548,1.4873394
6084,0.58523554
8945,0.544137
9635,0.54450685
9946,0.9765553
5850,0.72814435
6501,1.3565028
6044,0.82700413
7602,0.5272447
2215,0.939883
6212,1.1061753
787,0.9320038
1517,1.015324
10815,0.75422174
7766,0.55250406
7069,0.8221566
1041,1.5947226
5640,0.65238845
13736,0.9486434
386,0.89078015
10373,0.98225534
10637,0.84388757
1692,0.8002479
14787,1.4469864
11596,1.2449396
14820,0.5945819
215,0.3879826
14457,1.1847501
4637,0.61535794
9577,1.5607957
13123,0.5810519
638,0.6485526
10609,1.148623
7962,0.7601849
8352,0.7414717
7498,0.83893114
10866,1.0336168
11517,0.89004594
799,1.0397246
10674,1.1765006
6902,1.5653968
569,1.0019035
14163,1.1635987
13544,0.62945765
2478,0.57953143
14278,0.7677346
12231,0.6574299
5741,0.8600291
4049,0.54026747
8956,0.29480326
4974,0.9287608
10764,0.6914607
9548,0.92059046
742,1.1408932
14562,0.75354904
571,1.1625773
719,1.091989
10303,1.3899869
8372,0.5221407
14708,0.9103885
14007,0.8152502
12184,1.036225
4230,0.8723494
7217,0.751107
9176,0.6878898
10930,1.0294136
7129,1.4224825
10596,0.66556
483,0.88826007
5928,1.0265319
6651,1.2770823
4536,0.77021605
7458,1.2024575
2502,0.97110444
1112,1.3417119
1436,0.9552966
12088,0.6289969
4779,0.7439638
2287,0.52160394
13838,0.37678415
5131,1.2475339
7050,0.6569001
10948,0.9285076
5136,0.597805
9035,0.6346852
6218,0.9972183
9340,1.2944779
9719,0.7284929
96,0.76886797
452,1.2656046
3284,1.0913591
3299,1.0030984
4024,1.0413023
8234,0.86669767
14096,1.4400524
6125,1.0585109
8287,1.2164304
14490,1.2282265
9126,0.39999738
5396,1.0516223
9991,0.9314899
7054,1.0313573
9073,0.58299
12838,0.6776797
8357,1.2400106
3512,1.1528916
8983,0.5563988
10683,0.7926963
5725,0.62342066
12830,0.7388853
14501,0.97433
14972,1.0708879
5991,0.5361009
7315,0.7724564
12450,1.8208838
2925,1.3196176
2575,1.542516
69,0.99384934
5195,0.8453309
1599,1.5818708
918,1.2755153
9806,0.6627004
402,0.7105514
2386,1.0657724
7977,1.1049573
14363,1.0494919
10927,0.99147975
2724,0.777732
3796,1.0580721
8071,0.76554626
10123,0.45080018
2847,1.202382
11455,1.1494187
6992,1.4554039
5488,1.4461884
12958,1.4586853
2932,1.357517
8523,0.46091166
7701,1.0603669
14120,0.94778425
2403,0.9936798
14367,0.8996573
12037,0.47195515
14116,0.7686737
6040,0.81603867
